"","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Oleamide.Exposure","Experimental.Day","Photoperiod","Human.Disturbance","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","time","rtime","m1","m2","Subject_tax","newbehav","actlevel","newstart","newstop","newduration","rownum","stoptime","dur","row.id"
"369","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","left",NA,NA,"STATE",1331.774,2270.717,938.943,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:52:12,NA,"","Swim Crab","Left",NA,1331.774,2270.717,938.943,768,13:07:50.943,938.943,NA
"370","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",1333.005,1421.84,88.835,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",12:39:13,"None","","Hermit Crab","Roaming",4,1333.005,1421.84,88.835,769,12:40:41.835,88.835,NA
"371","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",1334.771,1495.342,160.571,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",12:39:15,"None","","Hermit Crab","Roaming",4,1334.771,1495.342,160.571,770,12:41:55.571,160.571,NA
"372","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",1337.013,1393.567,56.554,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:46:17,"None","","Hermit Crab","Roaming",4,1337.013,1393.567,56.554,771,12:47:13.554,56.554,NA
"373","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab1","left",NA,NA,"STATE",1338.289,2856.522,1518.233,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",12:39:18,NA,"","Swim Crab","Left",NA,1338.289,2856.522,1518.233,772,13:04:36.233,1518.233,NA
"374","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","right",NA,NA,"STATE",1339.92,2522.695,1182.775,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:52:20,NA,"","Hermit Crab","Right",NA,1339.92,2522.695,1182.775,773,13:12:02.775,1182.775,NA
"375","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",1340.495,1384.561,44.066,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:46:20,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1340.495,1384.561,44.066,774,12:47:04.066,44.066,NA
"376","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",1341.506,1378.32,36.814,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:46:22,"None","","Swim Crab","Roaming",4,1341.506,1378.32,36.814,775,12:46:58.814,36.814,NA
"377","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",1342.775,2051.974,709.199,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:46:23,"Alert Sitting","","Swim Crab","Stationary- Active",3,1342.775,2051.974,709.199,777,12:58:12.199,709.199,NA
"378","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","left",NA,NA,"STATE",1343.001,1616.772,273.771,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:46:23,NA,"","Hermit Crab","Left",NA,1343.001,1616.772,273.771,778,12:50:56.771,273.771,NA
"379","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",1345.516,1478.148,132.632,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:34:26,"None","","Hermit Crab","Roaming",4,1345.516,1478.148,132.632,779,12:36:38.632,132.632,NA
"380","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",1346.241,1356.24,9.999,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:52:26,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1346.241,1356.24,9.999,780,12:52:35.999,9.999,NA
"381","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Burrow","Evasion",NA,"STATE",1346.714,1356.713,9.999,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:46:27,NA,"","Hermit Crab","Stationary- Burrowed",1,1346.714,1356.713,9.999,781,12:46:36.999,9.999,NA
"382","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Unobservable",NA,NA,"STATE",1350.79,1856.507,505.717,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:52:31,NA,"","Swim Crab","Unobservable",NA,1350.79,1856.507,505.717,782,13:00:56.717,505.717,NA
"383","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab1","left",NA,NA,"STATE",1353.005,3033.515,1680.51,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:34:33,NA,"","Hermit Crab","Left",NA,1353.005,3033.515,1680.51,783,13:02:33.510,1680.51,NA
"384","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Hermit Crab2","Burrow","Evasion",NA,"STATE",1353.02,1384.521,31.501,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",12:40:33,NA,"","Hermit Crab","Stationary- Burrowed",1,1353.02,1384.521,31.501,784,12:41:04.501,31.501,NA
"385","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",1356.241,1379.794,23.553,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:52:36,"None","","Hermit Crab","Roaming",4,1356.241,1379.794,23.553,785,12:52:59.553,23.553,NA
"386","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",1356.714,1438.874,82.16,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:46:37,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1356.714,1438.874,82.16,786,12:47:59.160,82.16,NA
"387","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Swim Crab2","Roaming",NA,"None","STATE",1360.274,1394.547,34.273,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:46:40,"None","","Swim Crab","Roaming",4,1360.274,1394.547,34.273,787,12:47:14.273,34.273,NA
"388","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",1371.286,1530.447,159.161,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",12:35:51,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1371.286,1530.447,159.161,789,12:38:30.161,159.161,NA
"389","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Roaming",NA,"None","STATE",1372.041,1985.478,613.437,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:52:52,"None","","Swim Crab","Roaming",4,1372.041,1985.478,613.437,790,13:03:05.437,613.437,NA
"390","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",1378.321,1393.576,15.255,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:46:58,"Alert Sitting","","Swim Crab","Stationary- Active",3,1378.321,1393.576,15.255,791,12:47:13.255,15.255,NA
"391","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",1379.044,1416.091,37.047,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",12:40:59,"None","","Hermit Crab","Roaming",4,1379.044,1416.091,37.047,792,12:41:36.047,37.047,NA
"392","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",1379.795,1614.81,235.015,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:53:00,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1379.795,1614.81,235.015,793,12:56:55.015,235.015,NA
"393","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Snail3","Stationary",NA,"Alert Sitting","STATE",1379.977,1542.451,162.474,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:47:00,"Alert Sitting","","Snail","Stationary- Active",3,1379.977,1542.451,162.474,794,12:49:42.474,162.474,NA
"394","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",1384.16,1459.124,74.964,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:35:04,"None","","Hermit Crab","Roaming",4,1384.16,1459.124,74.964,795,12:36:18.964,74.964,NA
"395","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",1384.522,1567.726,183.204,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",12:41:05,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1384.522,1567.726,183.204,796,12:44:08.204,183.204,NA
"396","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",1384.562,2429.855,1045.293,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:47:05,"None","","Hermit Crab","Roaming",4,1384.562,2429.855,1045.293,797,13:04:30.293,1045.293,NA
"397","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","left",NA,NA,"STATE",1390.811,3208.822,1818.011,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:35:11,NA,"","Hermit Crab","Left",NA,1390.811,3208.822,1818.011,798,13:05:29.011,1818.011,NA
"398","P16 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct7 (post)/P16_d9_Short.mov",7203.2,29.97,"post","9","day","no","Swim Crab2","Roaming",NA,"None","STATE",1392.319,1427.849,35.53,NA,NA,"P16","d9_Short",22-10-07,"12:18:00",12:41:12,"None","","Swim Crab","Roaming",4,1392.319,1427.849,35.53,799,12:41:47.530,35.53,NA
"399","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",1393.568,1409.091,15.523,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:47:14,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1393.568,1409.091,15.523,800,12:47:29.523,15.523,NA
"400","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",1393.577,1404.81,11.233,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:47:14,"None","","Swim Crab","Roaming",4,1393.577,1404.81,11.233,801,12:47:25.233,11.233,NA
"401","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",1394.548,1622.793,228.245,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:47:15,"Alert Sitting","","Swim Crab","Stationary- Active",3,1394.548,1622.793,228.245,802,12:51:03.245,228.245,NA
"402","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",1404.811,1421.839,17.028,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:47:25,"Alert Sitting","","Swim Crab","Stationary- Active",3,1404.811,1421.839,17.028,803,12:47:42.028,17.028,NA
"403","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",1405.939,1428.606,22.667,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",12:40:26,"Alert Sitting","","Hermit Crab","Stationary- Active",3,1405.939,1428.606,22.667,804,12:40:48.667,22.667,NA
"404","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","Burrow","Evasion",NA,"STATE",1406.029,1594.52,188.491,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:53:26,NA,"","Hermit Crab","Stationary- Burrowed",1,1406.029,1594.52,188.491,805,12:56:34.491,188.491,NA
