"","X","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Oleamide.Exposure","Experimental.Day","Photoperiod","Human.Disturbance","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","time","rtime","m1","m2","Subject_tax","exposure","bottle","rphoto","newbehav","actlevel","block","newstart","newstop","newduration","row","rownum","stoptime","dur","row_id"
"59",3714,"Loki D2File7","6/7/22 12:49",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File7.MOV",2188,29.97,"pre","2","night","no","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",726.137,2124,1397.943,NA,NA,"Loki","D2File7",22-06-07,"12:49:00",13:01:06,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,726.137,2124,1397.943,333,285,13:24:23.943,1397.943,238
"60",3975,"Loki D2File7","6/7/22 12:49",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File7.MOV",2188,29.97,"pre","2","night","no","Swim Crab3","Climb","Evasion",NA,"STATE",849.632,861,10.949,NA,NA,"Loki","D2File7",22-06-07,"12:49:00",13:03:10,NA,"","Swim Crab","pre","NA","crep","Climb",NA,1,849.632,861,10.949,334,286,13:03:20.949,10.949,239
"61",4002,"Loki D2File7","6/7/22 12:49",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File7.MOV",2188,29.97,"pre","2","night","no","Swim Crab3","Stationary",NA,"Alert Sitting","STATE",862.319,2188,1325.266,NA,NA,"Loki","D2File7",22-06-07,"12:49:00",13:03:22,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,862.319,2188,1325.266,335,287,13:25:27.266,1325.266,240
"62",5249,"Loki D2File7","6/7/22 12:49",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File7.MOV",2188,29.97,"pre","2","night","no","Snail1","Climb","Evasion",NA,"STATE",1521.893,2188,665.692,NA,NA,"Loki","D2File7",22-06-07,"12:49:00",13:14:22,NA,"","Snail","pre","NA","night","Climb",NA,1,1521.893,3345,1823.107,336,288,13:44:45.107,1823.107,241
"63",5863,"Loki D2File7","6/7/22 12:49",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File7.MOV",2188,29.97,"pre","2","night","no","Swim Crab2","Roaming",NA,"Beyond 1/2 tank L","STATE",2064.957,2188,122.628,NA,NA,"Loki","D2File7",22-06-07,"12:49:00",13:23:25,"Beyond 1/2 tank L","","Swim Crab","pre","NA","night","Roaming",4,1,2064.957,2208,143.043,337,289,13:25:48.043,143.043,242
"64",5890,"Loki D2File7","6/7/22 12:49",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File7.MOV",2188,29.97,"pre","2","night","no","Swim Crab1","Roaming",NA,"Beyond 1/2 tank L","STATE",2124.081,2188,63.504,NA,NA,"Loki","D2File7",22-06-07,"12:49:00",13:24:24,"Beyond 1/2 tank L","","Swim Crab","pre","NA","night","Roaming",4,1,2124.081,2188,63.504,338,290,13:25:27.504,63.504,243
"65",5912,"Loki D2File7","6/7/22 12:49",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File7.MOV",2188,29.97,"pre","2","night","no","Snail1","Roaming",NA,"Within 1/2 tank L","STATE",2156.928,2188,30.657,NA,NA,"Loki","D2File7",22-06-07,"12:49:00",13:24:57,"Within 1/2 tank L","","Snail","pre","NA","night","Roaming",4,1,2156.928,3522,1365.072,339,291,13:47:42.072,1365.072,244
"66",1037,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab1","Under Refuge","Evasion",NA,"STATE",0,1170,1169.803,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:26:00,NA,"","Hermit Crab","pre","NA","night","Under Refuge",NA,1,0,1170,1169.803,350,297,13:45:29.803,1169.803,250
"67",1038,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab1","Stationary",NA,"Unknown","STATE",0,1169,1169.472,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:26:00,"Unknown","","Hermit Crab","pre","NA","night","Stationary- Unknown",2,1,0,1169,1169.472,351,298,13:45:29.472,1169.472,251
"68",2524,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",19.92,39,19.51,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:26:20,"Alert Sitting","","Swim Crab","pre","NA","night","Stationary- Active",3,1,19.92,39,19.51,363,302,13:26:39.510,19.51,255
"69",2538,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Swim Crab2","Roaming",NA,"Beyond 1/2 tank L","STATE",39.431,81,41.621,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:26:39,"Beyond 1/2 tank L","","Swim Crab","pre","NA","night","Roaming",4,1,39.431,81,41.621,364,303,13:27:20.621,41.621,256
"70",3245,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Octopus","Roaming",NA,"Identity","STATE",443.595,461,17.005,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:33:24,"Identity","","Octopus","pre","NA","night","Roaming",4,1,443.595,461,17.005,367,305,13:33:41.005,17.005,258
"71",3252,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Octopus","Climb","Evasion",NA,"STATE",448.595,455,6.756,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:33:29,NA,"","Octopus","pre","NA","night","Climb",NA,1,448.595,455,6.756,368,306,13:33:35.756,6.756,259
"72",3839,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab2","Roaming",NA,"Within 1/2 tank L","STATE",786.441,811,24.096,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:39:06,"Within 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,786.441,811,24.096,371,309,13:39:30.096,24.096,262
"73",3887,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",810.538,1531,720.72,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:39:31,"Alert Sitting","","Hermit Crab","pre","NA","night","Stationary- Active",3,1,810.538,1531,720.72,373,311,13:51:31.720,720.72,264
"74",4623,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",1169.803,1341,170.869,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:45:30,"Alert Sitting","","Hermit Crab","pre","NA","night","Stationary- Active",3,1,1169.803,1341,170.869,374,312,13:48:20.869,170.869,265
"75",4947,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Snail1","Unobservable",NA,NA,"STATE",1334.101,1763,429.366,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:48:14,NA,"","Snail","pre","NA","night","Unobservable",NA,1,1334.101,1763,429.366,376,313,13:55:23.366,429.366,266
"76",4959,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab1","Roaming",NA,"Beyond 1/2 tank L","STATE",1340.673,1529,188.395,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:48:21,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,1340.673,1529,188.395,377,314,13:51:29.395,188.395,267
"77",5264,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab1","Stationary",NA,"Unknown","STATE",1529.069,1604,74.481,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:51:29,"Unknown","","Hermit Crab","pre","NA","night","Stationary- Unknown",2,1,1529.069,1604,74.481,379,315,13:52:43.481,74.481,268
"78",5273,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab2","Roaming",NA,"Within 1/2 tank L","STATE",1531.259,1597,65.719,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:51:31,"Within 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,1531.259,1597,65.719,380,316,13:52:36.719,65.719,269
"79",5426,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Hermit Crab1","Roaming",NA,"Beyond 1/2 tank L","STATE",1603.551,1836,232.207,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:52:44,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,1603.551,1836,232.207,382,318,13:56:36.207,232.207,271
"80",5680,"Loki D2File8","6/7/22 13:26",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/Jun7 (d2)/Loki D2File8.MOV",2188,29.97,"pre","2","night","no","Snail1","Stationary",NA,"Alert Sitting","STATE",1763.468,1781,17.524,NA,NA,"Loki","D2File8",22-06-07,"13:26:00",13:55:23,"Alert Sitting","","Snail","pre","NA","night","Stationary- Active",3,1,1763.468,1781,17.524,383,319,13:55:40.524,17.524,272
"81",1169,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Clam1","Stationary",NA,"Alert Sitting","STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Clam","active","pre","crep","Stationary- Active",3,1,0,1801,1800.799,745,610,13:01:00.799,1800.799,539
"82",1170,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Clam1","Vicinity",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Clam","active","pre","crep",NA,NA,1,0,1801,1800.799,746,611,13:01:00.799,1800.799,540
"83",1171,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Clam2","Stationary",NA,"Alert Sitting","STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Clam","active","pre","crep","Stationary- Active",3,1,0,2845,2845,747,612,13:18:25.000,2845,541
"84",1172,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Clam2","Vicinity",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Clam","active","pre","crep",NA,NA,1,0,3602,3602,748,613,13:31:02.000,3602,542
"85",1173,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Clam3","Unobservable",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Clam","active","pre","crep","Unobservable",NA,1,0,1801,1800.799,749,614,13:01:00.799,1800.799,543
"86",1174,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab1","Burrow","Evasion",NA,"STATE",0,442,442.361,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Hermit Crab","active","pre","crep","Stationary- Burrowed",1,1,0,442,442.361,750,615,12:38:22.361,442.361,544
"87",1175,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab1","Lontano",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Hermit Crab","active","pre","crep",NA,NA,1,0,3602,3602,751,616,13:31:02.000,3602,545
"88",1176,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",0,81,81.116,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Hermit Crab","active","pre","crep","Stationary- Active",3,1,0,81,81.116,752,617,12:32:21.116,81.116,546
"89",1177,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab2","Lontano",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Hermit Crab","active","pre","crep",NA,NA,1,0,3602,3602,753,618,13:31:02.000,3602,547
"90",1178,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab3","Roaming",NA,"Beyond 1/2 tank L","STATE",0,386,385.755,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Beyond 1/2 tank L","","Hermit Crab","active","pre","crep","Roaming",4,1,0,386,385.755,754,619,12:37:25.755,385.755,548
"91",1179,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab3","Lontano",NA,NA,"STATE",0,1338,1337.529,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Hermit Crab","active","pre","crep",NA,NA,1,0,1338,1337.529,755,620,12:53:17.529,1337.529,549
"92",1180,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail1","Climb","Evasion",NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep","Climb",NA,1,0,3604,3604,756,621,13:31:04.000,3604,550
"93",1181,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail1","Roaming",NA,"Within 1/2 tank L","STATE",0,386,385.803,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Within 1/2 tank L","","Snail","active","pre","crep","Roaming",4,1,0,386,385.803,757,622,12:37:25.803,385.803,551
"94",1182,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail1","Vicinity",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep",NA,NA,1,0,3602,3602,758,623,13:31:02.000,3602,552
"95",1183,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail2","Burrow","Evasion",NA,"STATE",0,333,333.481,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep","Stationary- Burrowed",1,1,0,333,333.481,759,624,12:36:33.481,333.481,553
"96",1184,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail2","Vicinity",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep",NA,NA,1,0,3602,3602,760,625,13:31:02.000,3602,554
"97",1185,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail3","Under Refuge","Evasion",NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep","Under Refuge",NA,1,0,3604,3604,761,626,13:31:04.000,3604,555
"98",1186,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail3","Stationary",NA,"Alert Sitting","STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Snail","active","pre","crep","Stationary- Active",3,1,0,1801,1800.799,762,627,13:01:00.799,1800.799,556
"99",1187,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Snail3","Vicinity",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep",NA,NA,1,0,3602,3602,763,628,13:31:02.000,3602,557
"100",1188,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",0,387,387.336,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Swim Crab","active","pre","crep","Stationary- Active",3,1,0,387,387.336,764,629,12:37:27.336,387.336,558
"101",1189,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Swim Crab1","Lontano",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Swim Crab","active","pre","crep",NA,NA,1,0,3602,3602,765,630,13:31:02.000,3602,559
"102",1190,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",0,387,387.336,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Swim Crab","active","pre","crep","Stationary- Active",3,1,0,387,387.336,766,631,12:37:27.336,387.336,560
"103",1191,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Swim Crab2","Lontano",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Swim Crab","active","pre","crep",NA,NA,1,0,3602,3602,767,632,13:31:02.000,3602,561
"104",1192,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Swim Crab3","Climb","Evasion",NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Swim Crab","active","pre","crep","Climb",NA,1,0,1801,1800.799,768,633,13:01:00.799,1800.799,562
"105",1193,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Swim Crab3","Vicinity",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:31:00,NA,"","Swim Crab","active","pre","crep",NA,NA,1,0,1801,1800.799,769,634,13:01:00.799,1800.799,563
"106",1195,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Octopus","Stationary",NA,"Alert Sitting","STATE",0,1803,1802.569,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Octopus","active","pre","crep","Stationary- Active",3,1,0,3604,3604,771,635,13:31:04.000,3604,564
"107",1196,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Clam1","Unobservable",NA,NA,"STATE",0,1803,1802.536,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,NA,"","Clam","active","pre","crep","Unobservable",NA,1,0,1803,1802.536,772,636,13:01:02.536,1802.536,565
"108",1199,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Clam3","Stationary",NA,"Alert Sitting","STATE",0,1044,1043.509,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,"Alert Sitting","","Clam","active","pre","crep","Stationary- Active",3,1,0,1044,1043.509,775,637,12:48:23.509,1043.509,566
"109",1200,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Clam3","Vicinity",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,NA,"","Clam","active","pre","crep",NA,NA,1,0,1801,1800.799,776,638,13:01:00.799,1800.799,567
"110",1206,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Hermit Crab3","Unobservable",NA,NA,"STATE",0,1803,1802.536,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,NA,"","Hermit Crab","active","pre","crep","Unobservable",NA,1,0,3600,3600,782,639,13:31:00.000,3600,568
"111",1207,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Snail1","Climb","Evasion",NA,"STATE",0,1803,1802.536,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep","Climb",NA,1,0,3595,3595,783,640,13:30:55.000,3595,569
"112",1209,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Snail2","Burrow","Evasion",NA,"STATE",0,1803,1802.503,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep","Stationary- Burrowed",1,1,0,3595,3595,785,641,13:30:55.000,3595,570
"113",1211,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Snail3","Under Refuge","Evasion",NA,"STATE",0,1803,1802.503,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,NA,"","Snail","active","pre","crep","Under Refuge",NA,1,0,3072,3072,787,642,13:22:12.000,3072,571
"114",1212,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Snail3","Roaming",NA,"Within 1/2 tank L","STATE",0,1803,1802.503,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,"Within 1/2 tank L","","Snail","active","pre","crep","Roaming",4,1,0,3604,3604,788,643,13:31:04.000,3604,572
"115",1218,"Loki S1030006","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030006.MP4",1803,29.97,"exposure","6","crepuscular","yes","Swim Crab3","Unobservable",NA,NA,"STATE",0,1803,1802.503,NA,NA,"Loki","S1030006",22-06-11,"12:31:00",12:31:00,NA,"","Swim Crab","active","pre","crep","Unobservable",NA,1,0,3600,3600,794,644,13:31:00.000,3600,573
"116",2584,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab2","Roaming",NA,"Beyond 1/2 tank L","STATE",81.117,191,109.957,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:32:21,"Beyond 1/2 tank L","","Hermit Crab","active","pre","crep","Roaming",4,1,81.117,191,109.957,795,645,12:34:10.957,109.957,574
"117",2718,"Loki S1030005","6/11/22 12:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Loki/June11 (exp)/S1030005.MP4",1801,29.97,"exposure","6","crepuscular","yes","Hermit Crab2","Stationary",NA,"Unknown","STATE",191.075,1801,1609.724,NA,NA,"Loki","S1030005",22-06-11,"12:31:00",12:34:11,"Unknown","","Hermit Crab","active","pre","crep","Stationary- Unknown",2,1,191.075,3272,3080.925,796,646,13:25:31.925,3080.925,575
